month,model,model_slug,weighting,n,weight_sum,k_original,k_mhb,negative_log_score,interval_score,coverage,width
2025-09,DR-AS normal,dras_normal,equal,80329,80329.0,0.01479587678897346,0.006449014319375829,2.596689399281174,0.052655793710735935,0.9918584819928045,0.03421204922532893
2025-09,DR-AS normal,dras_normal,volume,80329,10508852.0,0.01479587678897346,0.006449014319375829,3.0257330354427516,0.18043671591058544,0.9975847028771554,0.1783088792665563
2025-09,DR-AS normal,dras_normal,contract_balanced,80329,176.0,0.01479587678897346,0.006449014319375829,8.771306169109465,0.21177424219967622,0.9833751672353238,0.07059229230533322
2025-09,"Beta, no hurdle",beta_no_hurdle,equal,80329,80329.0,0.01479587678897346,0.006449014319375829,2.521325623012146,0.05309015796149115,0.9917588915584656,0.034602095273196645
2025-09,"Beta, no hurdle",beta_no_hurdle,volume,80329,10508852.0,0.01479587678897346,0.006449014319375829,2.9949910815136653,0.18188910380250028,0.9914482571454998,0.17842898785626102
2025-09,"Beta, no hurdle",beta_no_hurdle,contract_balanced,80329,176.0,0.01479587678897346,0.006449014319375829,6.923053299123693,0.21101548952570476,0.9799462490544246,0.06802300321435133
2025-09,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,80329,80329.0,0.01479587678897346,0.006449014319375829,5.129661531288362,0.05008752566549455,0.9580226319262033,0.020317025162698277
2025-09,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,80329,10508852.0,0.01479587678897346,0.006449014319375829,4.801404991347425,0.20435556660805776,0.9851221617737123,0.1981835421822134
2025-09,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,80329,176.0,0.01479587678897346,0.006449014319375829,6.209518023353415,0.21143444053304422,0.9708618598761803,0.06685308512405738
2025-09,MHB,mhb,equal,80329,80329.0,0.01479587678897346,0.006449014319375829,1.4865085708543255,0.050257431273357314,0.9600766846344407,0.021141248241706528
2025-09,MHB,mhb,volume,80329,10508852.0,0.01479587678897346,0.006449014319375829,2.6531236315760953,0.20619877091081348,0.98540354360305,0.20023120994403062
2025-09,MHB,mhb,contract_balanced,80329,176.0,0.01479587678897346,0.006449014319375829,4.968618126222441,0.2115698792194169,0.9731157356579911,0.06723670588188028
2025-10,DR normal,dr_normal,equal,90465,90465.0,0.014757051175825603,0.006431531048842194,1.9549857666086483,0.04342937198755373,0.9944287846128339,0.03395054447952089
2025-10,DR normal,dr_normal,volume,90465,7760057.0,0.014757051175825603,0.006431531048842194,5.557901492070021,0.16119135580673527,0.9863587342206378,0.11676804549028022
2025-10,DR normal,dr_normal,contract_balanced,90465,296.0,0.014757051175825603,0.006431531048842194,1.9659036073765486,0.055315839590319535,0.9860470095358053,0.03972434514324652
2025-10,DR-AS normal,dras_normal,equal,90465,90465.0,0.014757051175825603,0.006431531048842194,1.9474255223914236,0.04353494748180149,0.9946940805836514,0.034222611593601515
2025-10,DR-AS normal,dras_normal,volume,90465,7760057.0,0.014757051175825603,0.006431531048842194,5.597381733718848,0.16880524359793947,0.9905081882774831,0.12942927273916113
2025-10,DR-AS normal,dras_normal,contract_balanced,90465,296.0,0.014757051175825603,0.006431531048842194,2.1363944963761607,0.06298952838193594,0.9913146111336434,0.05047466556774186
2025-10,"Beta, no hurdle",beta_no_hurdle,equal,90465,90465.0,0.014757051175825603,0.006431531048842194,1.8713836733420421,0.04384760955158958,0.9947382965787877,0.03449917189305207
2025-10,"Beta, no hurdle",beta_no_hurdle,volume,90465,7760057.0,0.014757051175825603,0.006431531048842194,13.42709386182521,0.1834713586443301,0.9779149818100563,0.13948159487512277
2025-10,"Beta, no hurdle",beta_no_hurdle,contract_balanced,90465,296.0,0.014757051175825603,0.006431531048842194,2.0553588853728866,0.06095917802804893,0.9908069803173916,0.047052132528051474
2025-10,"Hurdle beta, post-hoc coherence",hurdle_posthoc,equal,90465,90465.0,0.014757051175825603,0.006431531048842194,4.692578666931822,0.04368448510258345,0.9648372298679049,0.024834028623972042
2025-10,"Hurdle beta, post-hoc coherence",hurdle_posthoc,volume,90465,7760057.0,0.014757051175825603,0.006431531048842194,12.724275335626388,0.1676057505719927,0.9735221017062118,0.12371508380365066
2025-10,"Hurdle beta, post-hoc coherence",hurdle_posthoc,contract_balanced,90465,296.0,0.014757051175825603,0.006431531048842194,1.6003477695113355,0.06299467675410536,0.9866265531601737,0.04888991257793733
2025-10,MHB,mhb,equal,90465,90465.0,0.014757051175825603,0.006431531048842194,0.8007979793399491,0.04410394878319121,0.9668822196429561,0.025924449633342617
2025-10,MHB,mhb,volume,90465,7760057.0,0.014757051175825603,0.006431531048842194,10.603461128076729,0.16547122741869022,0.9726108970591324,0.1215780380633211
2025-10,MHB,mhb,contract_balanced,90465,296.0,0.014757051175825603,0.006431531048842194,1.0318487511477388,0.06343927178240263,0.9859949300399027,0.049426007488060364
2025-11,DR normal,dr_normal,equal,92826,92826.0,0.014853059885518338,0.006440757017972842,1.388760024739757,0.033142393773407774,0.9941611186521015,0.024717324698129418
2025-11,DR normal,dr_normal,volume,92826,6116963.0,0.014853059885518338,0.006440757017972842,2.1840780366483927,0.09694352610332256,0.9545251458934769,0.06526403174945086
2025-11,DR normal,dr_normal,contract_balanced,92826,257.0,0.014853059885518338,0.006440757017972842,2.1872947023780887,0.05695280677527574,0.9913545022088099,0.041951332343356726
2025-11,DR-AS normal,dras_normal,equal,92826,92826.0,0.014853059885518338,0.006440757017972842,1.399908789962987,0.033389479890662085,0.994699760842867,0.025141376644501872
2025-11,DR-AS normal,dras_normal,volume,92826,6116963.0,0.014853059885518338,0.006440757017972842,2.5311622711492245,0.10364628192511621,0.9799289287837771,0.08946751836148326
2025-11,DR-AS normal,dras_normal,contract_balanced,92826,257.0,0.014853059885518338,0.006440757017972842,2.4284266784535187,0.06350470789203234,0.996260507823062,0.05179379334858449
